Country Name,Country Code,Indicator Name,Indicator Code,Region,Region_Code,Income Group,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
United States,USA,Urban population (% of total),SP.URB.TOTL.IN.ZS,North America,NAC,High income,74.644,74.793,74.942,75.089,75.3,75.701,76.097,76.488,76.875,77.257,77.636,78.008,78.377,78.742,79.057,79.234,79.409,79.583,79.757,79.928,80.099,80.269,80.438,80.606,80.772,80.94,81.108,81.277,81.447,81.617
United States,USA,Urban population growth (annual %),SP.URB.GROW,North America,NAC,High income,1.125320221,1.093244264,1.107017474,1.140364939,1.410256285,1.867384399,1.908632997,1.831182276,1.73098223,1.686466663,1.652782978,1.681975267,1.637627657,1.612956772,1.512011391,1.213380422,1.148418847,1.078360384,1.143885301,1.135884591,1.17796816,1.163067761,1.156185671,1.085290294,1.04171963,0.971627084,0.969153321,0.945553449,0.989639409,0.992929627
Uruguay,URY,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Latin America & Caribbean,LCN,High income,1780,2210,2600,2730,2840,3180,3830,4350,5040,5530,6160,6970,7240,7260,7050,6500,5140,4240,4130,4720,5380,6370,7690,8770,10390,12000,13910,15580,16210,15720
Uruguay,URY,Rural population,SP.RUR.TOTL,Latin America & Caribbean,LCN,High income,377121,368252,359544,351125,342938,335004,327253,319722,312316,305002,297683,289583,281477,273250,264769,256087,247287,238515,230094,222184,214752,207766,201117,194737,188495,182417,176529,170978,165778,160906
Uruguay,URY,Rural population (% of total population),SP.RUR.TOTL.ZS,Latin America & Caribbean,LCN,High income,12.442,12.074,11.715,11.367,11.027,10.696,10.373,10.06,9.755,9.458,9.165,8.853,8.55,8.257,7.972,7.697,7.431,7.172,6.922,6.681,6.447,6.221,6.002,5.791,5.586,5.388,5.197,5.017,4.848,4.689
Uruguay,URY,Rural population growth (annual %),SP.RUR.TOTL.ZG,Latin America & Caribbean,LCN,High income,-2.250673771,-2.379860444,-2.393092454,-2.369427646,-2.359261261,-2.340720076,-2.34089,-2.328170384,-2.343637245,-2.36971618,-2.428917204,-2.758720479,-2.839121804,-2.966361203,-3.152937933,-3.334051723,-3.496762508,-3.611740398,-3.594428035,-3.498205367,-3.402199344,-3.307142756,-3.252561815,-3.223689799,-3.257844894,-3.277620629,-3.281010623,-3.195027557,-3.088534935,-2.982920036
Uruguay,URY,Urban population,SP.URB.TOTL,Latin America & Caribbean,LCN,High income,2653911,2681710,2709550,2737860,2767049,2797044,2827600,2858434,2889288,2919805,2950356,2981431,3010657,3036068,3056473,3071018,3080483,3087122,3094002,3103424,3116289,3131984,3149715,3168024,3185919,3203193,3220224,3236991,3253738,3270649
Uruguay,URY,Urban population (% of total),SP.URB.TOTL.IN.ZS,Latin America & Caribbean,LCN,High income,87.558,87.926,88.285,88.633,88.973,89.304,89.627,89.94,90.245,90.542,90.835,91.147,91.45,91.743,92.028,92.303,92.569,92.828,93.078,93.319,93.553,93.779,93.998,94.209,94.414,94.612,94.803,94.983,95.152,95.311
Uruguay,URY,Urban population growth (annual %),SP.URB.GROW,Latin America & Caribbean,LCN,High income,1.049570506,1.042024969,1.032791869,1.03940239,1.060481601,1.078173588,1.086515008,1.084562711,1.073618257,1.050672824,1.040900781,1.047754556,0.975494077,0.840492981,0.669837964,0.474746591,0.307730015,0.215286244,0.222613325,0.304061953,0.413685273,0.502379874,0.5645303,0.579607713,0.563273775,0.540733739,0.530279753,0.519327223,0.516029468,0.51839469
Zambia,ZMB,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Sub-Saharan Africa,SSF,Lower middle income,250,260,330,400,430,390,360,370,350,370,400,400,350,350,330,340,350,400,460,550,710,880,1160,1260,1310,1390,1660,1750,1740,1500
Zambia,ZMB,Rural population,SP.RUR.TOTL,Sub-Saharan Africa,SSF,Lower middle income,4374033,4514726,4655661,4795707,4934174,5101362,5273646,5448624,5629900,5820098,6020876,6231611,6450521,6674453,6901352,7064366,7199879,7337667,7481424,7634191,7796512,7967787,8147432,8334478,8527911,8727605,8933017,9143535,9358601,9577588
Zambia,ZMB,Rural population (% of total population),SP.RUR.TOTL.ZS,Sub-Saharan Africa,SSF,Lower middle income,60.394,60.444,60.494,60.544,60.593,61.011,61.486,61.958,62.428,62.896,63.362,63.824,64.284,64.742,65.198,65.042,64.631,64.219,63.804,63.388,62.969,62.548,62.125,61.701,61.275,60.847,60.413,59.973,59.528,59.078
Zambia,ZMB,Rural population growth (annual %),SP.RUR.TOTL.ZG,Sub-Saharan Africa,SSF,Lower middle income,3.240013642,3.165903162,3.073940007,2.963724422,2.846414027,3.332227991,3.321440105,3.264113578,3.272858027,3.322542009,3.39156636,3.440212317,3.452601589,3.412635062,3.343008108,2.334593953,1.900094636,1.895672437,1.940220351,2.021382546,2.103948053,2.17303338,2.229599758,2.269810119,2.294354439,2.31465597,2.326319691,2.329288441,2.324874133,2.312997225
Zambia,ZMB,Urban population,SP.URB.TOTL,Sub-Saharan Africa,SSF,Lower middle income,2868463,2954544,3040409,3125321,3208968,3260019,3303341,3345437,3388329,3433429,3481470,3532131,3583891,3634857,3683868,3796872,3940099,4088339,4244211,4409400,4584997,4770889,4967147,5173371,5389528,5615921,5853564,6102551,6362742,6634179
Zambia,ZMB,Urban population (% of total),SP.URB.TOTL.IN.ZS,Sub-Saharan Africa,SSF,Lower middle income,39.606,39.556,39.506,39.456,39.407,38.989,38.514,38.042,37.572,37.104,36.638,36.176,35.716,35.258,34.802,34.958,35.369,35.781,36.196,36.612,37.031,37.452,37.875,38.299,38.725,39.153,39.587,40.027,40.472,40.922
Zambia,ZMB,Urban population growth (annual %),SP.URB.GROW,Sub-Saharan Africa,SSF,Lower middle income,3.035215132,2.956797798,2.864772161,2.754495207,2.641239221,1.578363346,1.320135698,1.266294724,1.273955172,1.322259074,1.389514813,1.444675313,1.454771018,1.412068876,1.339351667,3.021428272,3.702828004,3.69329252,3.741716166,3.818268902,3.905082562,3.97432093,4.031297032,4.067887597,4.093330452,4.114778816,4.144510683,4.165617397,4.175253604,4.177550586
Zimbabwe,ZWE,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Sub-Saharan Africa,SSF,Low income,690,700,810,840,860,850,690,630,620,600,670,670,590,540,490,510,460,410,420,430,410,380,300,400,500,690,770,820,840,850
Zimbabwe,ZWE,Rural population,SP.RUR.TOTL,Sub-Saharan Africa,SSF,Low income,6797508,6979243,7151045,7307713,7445446,7562324,7658814,7773747,7880550,7975843,8061133,8136304,8199375,8247655,8280237,8297205,8302100,8369759,8454935,8555433,8674156,8810722,8966385,9141203,9335122,9549108,9783052,10033269,10290800,10551204
Zimbabwe,ZWE,Rural population (% of total population),SP.RUR.TOTL.ZS,Sub-Saharan Africa,SSF,Low income,73.895,73.191,72.476,71.75,71.012,70.262,69.501,69.06,68.665,68.268,67.868,67.466,67.061,66.653,66.242,65.83,65.415,65.521,65.706,65.89,66.074,66.257,66.44,66.622,66.804,66.985,67.166,67.346,67.499,67.624
Zimbabwe,ZWE,Rural population growth (annual %),SP.RUR.TOTL.ZG,Sub-Saharan Africa,SSF,Low income,2.7933087,2.638438374,2.43180417,2.167186584,1.86722046,1.557598004,1.267859112,1.489514604,1.364541087,1.201965003,1.063676895,0.928190549,0.772190901,0.587098566,0.394267366,0.204711993,0.058978375,0.811659593,1.012520378,1.181622518,1.378151029,1.562135888,1.751319589,1.930941125,2.099184994,2.266390099,2.420375382,2.52549703,2.53438211,2.498968443
Zimbabwe,ZWE,Urban population,SP.URB.TOTL,Sub-Saharan Africa,SSF,Low income,2401366,2556414,2715731,2877253,3039325,3200712,3360903,3482765,3596257,3707293,3816531,3923554,4027367,4126364,4219744,4306783,4389331,4404403,4412893,4428985,4453786,4487076,4529077,4579794,4638775,4706484,4782430,4864823,4955055,5051547
Zimbabwe,ZWE,Urban population (% of total),SP.URB.TOTL.IN.ZS,Sub-Saharan Africa,SSF,Low income,26.105,26.809,27.524,28.25,28.988,29.738,30.499,30.94,31.335,31.732,32.132,32.534,32.939,33.347,33.758,34.17,34.585,34.479,34.294,34.11,33.926,33.743,33.56,33.378,33.196,33.015,32.834,32.654,32.501,32.376
Zimbabwe,ZWE,Urban population growth (annual %),SP.URB.GROW,Sub-Saharan Africa,SSF,Low income,6.406762233,6.256775312,6.045566685,5.777485745,5.479943176,5.173783377,4.883640281,3.561683067,3.206706382,3.040837835,2.903993415,2.765598086,2.611493684,2.428381924,2.237783091,2.0416759,1.898560197,0.342789872,0.192576106,0.363995472,0.558408281,0.744674369,0.93169013,1.113585297,1.279630381,1.449080968,1.600765308,1.708154712,1.837793497,1.928626539
Austria,AUT,"Relative GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD.REL,Europe & Central Asia,ECS,High income,1,1.276437848,1.670686456,1.783858998,1.907235622,2.015769944,2.266233766,2.298701299,2.415584416,2.605751391,2.787569573,2.741187384,2.589981447,2.524118738,2.475881262,2.344155844,2.314471243,2.591836735,3.118738404,3.571428571,3.827458256,4.100185529,4.525974026,4.518552876,4.577922078,4.666975881,4.62244898,4.693877551,4.598330241,4.371057514
Netherlands,NLD,"Relative GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD.REL,Europe & Central Asia,ECS,High income,1,1.259098787,1.589254766,1.671577123,1.73830156,1.820623917,2.012998267,2.056325823,2.170710572,2.36915078,2.547660312,2.555459272,2.420277296,2.458405546,2.474870017,2.355285962,2.322357019,2.660311958,3.232235702,3.673310225,3.993067591,4.279896014,4.54592721,4.637781629,4.63864818,4.689774697,4.549393414,4.546793761,4.441074523,4.240901213
New Zealand,NZL,"Relative GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD.REL,East Asia & Pacific,EAS,High income,1,1.273536896,1.596692112,1.726463104,1.735368957,1.547073791,1.53307888,1.572519084,1.704834606,1.942748092,2.127226463,2.183206107,2.005089059,1.913486005,1.790076336,1.755725191,1.807888041,2.164122137,2.736641221,3.246819338,3.356234097,3.564885496,3.599236641,3.739185751,3.732824427,4.05216285,4.636132316,4.98346056,5.263358779,5.099236641
Nicaragua,NIC,"Relative GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD.REL,Latin America & Caribbean,LCN,Lower middle income,1,1.131578947,0.894736842,0.486842105,0.407894737,0.289473684,0.315789474,0.394736842,0.592105263,0.815789474,1.157894737,1.171052632,1.171052632,1.223684211,1.276315789,1.289473684,1.276315789,1.328947368,1.447368421,1.552631579,1.592105263,1.710526316,1.855263158,1.855263158,1.947368421,2.105263158,2.236842105,2.355263158,2.460526316,2.552631579
Niger,NER,"Relative GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD.REL,Sub-Saharan Africa,SSF,Low income,1,1.12,1.32,1.32,1.2,1.16,1.12,0.92,0.8,0.76,0.76,0.76,0.8,0.72,0.68,0.68,0.68,0.76,0.88,1,1.04,1.12,1.28,1.32,1.44,1.44,1.56,1.6,1.68,1.56
Norway,NOR,"Relative GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD.REL,Europe & Central Asia,ECS,High income,1,1.186894587,1.365811966,1.429059829,1.510541311,1.585754986,1.754415954,1.721937322,1.758404558,1.863247863,2.03988604,2.160683761,2.057549858,2.025641026,2.083190883,2.179487179,2.273504274,2.55042735,3.083190883,3.634757835,3.987464387,4.467236467,4.977207977,5.005128205,5.038746439,5.143589744,5.646723647,5.933333333,6.029059829,5.345868946
Oman,OMN,"Relative GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD.REL,Middle East & North Africa,MEA,High income,1,0.908937605,0.876897133,0.954468803,0.962900506,1.018549747,1.099494098,1.062394604,1.042158516,1.064080944,1.099494098,1.160202361,1.107925801,1.089376054,1.207419899,1.349072513,1.349072513,1.392917369,1.58010118,1.794266442,1.962900506,2.504215852,3.048903879,3.116357504,3.165261383,2.892074199,3.165261383,3.251264755,3.092748735,2.853288364
Pakistan,PAK,"Relative GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD.REL,South Asia,SAS,Lower middle income,1,1.081081081,1.162162162,1.135135135,1.135135135,1.135135135,1.189189189,1.216216216,1.216216216,1.324324324,1.351351351,1.324324324,1.27027027,1.27027027,1.324324324,1.351351351,1.405405405,1.513513514,1.72972973,2,2.216216216,2.459459459,2.756756757,2.864864865,2.918918919,3.108108108,3.405405405,3.675675676,3.783783784,3.891891892
Panama,PAN,"Relative GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD.REL,Latin America & Caribbean,LCN,Upper middle income,1,1.142857143,0.956349206,0.888888889,0.916666667,0.952380952,1.047619048,1.126984127,1.19047619,1.202380952,1.285714286,1.349206349,1.46031746,1.476190476,1.53968254,1.515873016,1.575396825,1.634920635,1.793650794,1.936507937,2.051587302,2.341269841,2.583333333,2.638888889,2.781746032,3.313492063,3.773809524,4.178571429,4.535714286,4.781746032
Peru,PER,"Relative GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD.REL,Latin America & Caribbean,LCN,Upper middle income,1,1.125,0.965909091,0.943181818,1,1.340909091,1.579545455,1.727272727,1.965909091,2.181818182,2.397727273,2.556818182,2.420454545,2.295454545,2.238636364,2.159090909,2.227272727,2.375,2.613636364,2.886363636,3.170454545,3.613636364,4.272727273,4.454545455,4.977272727,5.534090909,6.420454545,7.079545455,7.238636364,7.045454545
Philippines,PHL,"Relative GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD.REL,East Asia & Pacific,EAS,Lower middle income,1,1.111111111,1.222222222,1.296296296,1.333333333,1.333333333,1.425925926,1.518518519,1.703703704,1.888888889,2.148148148,2.277777778,2.222222222,2.185185185,2.259259259,2.259259259,2.185185185,2.333333333,2.592592593,2.814814815,3.055555556,3.518518519,4.148148148,4.611111111,5.092592593,4.888888889,5.555555556,6.185185185,6.481481481,6.555555556
Portugal,PRT,"Relative GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD.REL,Europe & Central Asia,ECS,High income,1,1.350649351,1.831168831,2.051948052,2.318181818,2.659090909,3.204545455,3.279220779,3.392857143,3.642857143,3.922077922,4.00974026,3.951298701,3.974025974,3.941558442,3.831168831,3.808441558,4.295454545,5.233766234,6.022727273,6.275974026,6.743506494,7.285714286,7.415584416,7.454545455,7.357142857,6.866883117,6.928571429,6.912337662,6.665584416
Rwanda,RWA,"Relative GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD.REL,Sub-Saharan Africa,SSF,Low income,1,1.066666667,1.166666667,1.166666667,1.166666667,1.066666667,1.133333333,1.033333333,0.5,0.7,0.733333333,0.866666667,0.866666667,0.866666667,0.8,0.733333333,0.733333333,0.7,0.766666667,0.9,1.033333333,1.2,1.466666667,1.666666667,1.833333333,1.966666667,2.133333333,2.233333333,2.3,2.333333333
Saudi Arabia,SAU,"Relative GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD.REL,Middle East & North Africa,MEA,High income,1,0.879532164,0.866666667,0.812865497,0.845614035,0.936842105,0.996491228,0.948538012,0.899415205,0.901754386,0.938011696,0.964912281,0.920467836,0.885380117,0.919298246,0.950877193,0.953216374,1.037426901,1.231578947,1.457309942,1.656140351,1.851461988,2.149707602,2.098245614,2.160233918,2.391812865,2.770760234,2.950877193,2.98245614,2.754385965
Senegal,SEN,"Relative GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD.REL,Sub-Saharan Africa,SSF,Low income,1,1.28,1.46,1.46,1.42,1.42,1.5,1.42,1.18,1.12,1.08,1.08,1.06,1.06,1.02,0.98,0.94,1.1,1.34,1.54,1.6,1.74,1.96,2.06,2.08,2.06,2.08,2.08,2.08,2
Seychelles,SYC,"Relative GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD.REL,Sub-Saharan Africa,SSF,High income,1,1.211320755,1.498113208,1.709433962,1.886792453,1.954716981,2.237735849,2.396226415,2.475471698,2.437735849,2.543396226,2.766037736,2.762264151,2.750943396,2.750943396,2.758490566,2.58490566,2.826415094,3.501886792,4.203773585,4.747169811,4.630188679,4.2,3.856603774,3.845283019,4.173584906,4.618867925,5.098113208,5.316981132,5.569811321
Sierra Leone,SLE,"Relative GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD.REL,Sub-Saharan Africa,SSF,Low income,1,1,1,1.210526316,1.052631579,1,0.789473684,0.947368421,0.947368421,1.052631579,1.210526316,1.157894737,1,0.894736842,0.842105263,0.894736842,1.210526316,1.578947368,1.631578947,1.684210526,1.789473684,2.105263158,2.473684211,2.578947368,2.473684211,2.631578947,2.736842105,3.842105263,4.052631579,3.315789474
Singapore,SGP,"Relative GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD.REL,East Asia & Pacific,EAS,High income,1,1.102459016,1.270491803,1.407103825,1.56420765,1.773224044,2.092896175,2.426229508,2.838797814,3.225409836,3.50273224,3.790983607,3.280054645,3.198087432,3.233606557,3.004098361,2.972677596,3.157103825,3.504098361,3.87568306,4.382513661,4.871584699,5.010928962,5.06557377,6.118852459,6.629781421,7.008196721,7.441256831,7.558743169,7.116120219
South Africa,ZAF,"Relative GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD.REL,Sub-Saharan Africa,SSF,Upper middle income,1,1.131355932,1.394067797,1.516949153,1.436440678,1.406779661,1.406779661,1.483050847,1.559322034,1.631355932,1.639830508,1.601694915,1.427966102,1.368644068,1.330508475,1.228813559,1.148305085,1.258474576,1.601694915,2.139830508,2.411016949,2.533898305,2.559322034,2.504237288,2.648305085,2.987288136,3.237288136,3.13559322,2.877118644,2.563559322
Spain,ESP,"Relative GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD.REL,Europe & Central Asia,ECS,High income,1,1.316081331,1.743068392,1.981515712,2.258780037,2.536044362,2.894639556,2.789279113,2.695009242,2.767097967,2.909426987,2.961182994,2.892791128,2.894639556,2.939001848,2.879852126,2.879852126,3.338262477,4.088724584,4.79297597,5.170055453,5.530499076,5.996303142,6.057301294,5.939001848,5.756007394,5.517560074,5.46025878,5.430683919,5.271719039
Albania,ALB,"Relative GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD.REL,Europe & Central Asia,ECS,Upper middle income,1,1.055555556,1.055555556,1.097222222,0.944444444,0.583333333,0.416666667,0.444444444,0.555555556,0.916666667,1.277777778,1.152777778,1.25,1.402777778,1.625,1.847222222,1.958333333,2.347222222,2.986111111,3.708333333,4.291666667,4.833333333,5.625,5.944444444,6.055555556,6.097222222,6.055555556,6.222222222,6.180555556,5.958333333
Algeria,DZA,"Relative GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD.REL,Middle East & North Africa,MEA,Upper middle income,1,1.084942085,1.061776062,0.980694981,0.911196911,0.768339768,0.72972973,0.664092664,0.621621622,0.598455598,0.583011583,0.579150579,0.590733591,0.590733591,0.613899614,0.640926641,0.664092664,0.741312741,0.864864865,1.046332046,1.196911197,1.386100386,1.621621622,1.652509653,1.725868726,1.772200772,2.007722008,2.131274131,2.11969112,1.88030888
Antigua and Barbuda,ATG,"Relative GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD.REL,Latin America & Caribbean,LCN,High income,1,1.265175719,1.61341853,1.734824281,1.833865815,1.968051118,2.03514377,2.17571885,2.293929712,2.21086262,2.277955272,2.434504792,2.469648562,2.555910543,2.75399361,2.840255591,2.968051118,3.239616613,3.511182109,3.808306709,4.28115016,4.712460064,4.78913738,4.287539936,4.031948882,3.952076677,4.10543131,4.162939297,4.255591054,4.277955272
